id,sentence,sentiment
1027654c-ef15-42f2-8646-df2113e573d4,"What I saw , I enjoyed .",4
e85285ef-aac4-4d8b-9ca9-3ee4f080069b,"Due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality .",1
e1e80b97-7fa0-4b91-ae13-4cd7251d8f71,Haneke challenges us to confront the reality of sexual aberration .,3
a86992d3-d136-422b-9b24-1c421359c2fb,The film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people .,2
53db8925-bea2-4f27-bbc7-2a49e8c93265,"A good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground .",1
90d8bb8a-516b-460a-8a54-1e973200d246,"This one is a few bits funnier than Malle 's dud , if only because the cast is so engagingly messing around like Slob City reductions of Damon Runyon crooks .",3
6388c827-8052-4508-96dd-8bebed951604,A uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot .,3
5fcabb2b-b195-4196-aedc-89cfc28fcf7f,`` The Adventures of Pluto Nash '' is a big time stinker .,0
6a9825cc-e088-4c55-b0aa-3fb8926fc14a,... will always be remembered for the 9-11 terrorist attacks .,2
445b4671-cde0-4168-b921-4488601ba093,"Better effects , better acting and a hilarious Kenneth Branagh .",4
78f50373-55bf-44bc-837e-e2abef8fc5ee,A movie version of a paint-by-numbers picture .,0
5289fe2b-177d-4b7d-b6e8-b01cc2aa76d1,It 's not an easy one to review .,1
bfffaee2-62ef-4a2f-96ac-2dc1c6339d7f,"While ( Hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film .",1
1be8930e-634c-45b3-b1fd-0e7fdf3950fc,This is so bad .,0
cc79bf02-6717-4544-b7a2-4be692b168d6,"One of these days Hollywood will come up with an original idea for a teen movie , but until then there 's always these rehashes to feed to the younger generations .",1
23ab66b1-2ef1-451e-b289-8b5b1c2bf51e,Shyamalan should stop trying to please his mom .,1
a0d46672-555b-4348-9485-c351676dca6c,"Daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails .",4
0c7207a7-5a26-4a2a-a2c6-9bf7d805eb1d,"Winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .",3
bffdf197-885b-4f65-ab54-b6ead99aeeab,I liked a lot of the smaller scenes .,3
16bc2ee2-51d1-4fc5-ab3b-d1a948800d1b,"Take Care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .",1
ab098ab4-e1ec-405d-95d0-5069a09fdbc6,"The tone is balanced , reflective and reasonable .",3
86086c38-8f9c-4710-a63d-d9d8193ad3f2,Slick piece of cross-promotion .,3
772b6a96-2693-43a1-8877-e5585b01a93a,It 's exactly the kind of movie Toback 's detractors always accuse him of making .,1
3f2789c2-2bf9-4442-9feb-ec9344e933f2,A poignant comedy that offers food for thought .,4
b9de2d4a-abf2-4ca3-a0c5-9c046aaa43fb,"It 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue .",1
d0d2a820-2f08-48a3-aed5-356a12e31820,"A warm but realistic meditation on friendship , family and affection .",4
f4892047-9a17-4f97-a42e-d68585fb36db,"A dreadful day in Irish history is given passionate , if somewhat flawed , treatment .",3
faef3ccf-a3a9-407e-a07f-007ad0ec06a5,"This is a raw and disturbing tale that took five years to make , and the trio 's absorbing narrative is a heart-wrenching showcase indeed .",3
64987797-0410-4523-bb0b-b005601564c9,"Lacks heart , depth and , most of all , purpose .",0
29610a1d-0fdb-498a-b85a-565beb1d004c,"This tale has been told and retold ; the races and rackets change , but the song remains the same .",1
a6b1ea99-e2f7-47af-931e-6d385c0d5569,"Occasionally funny , always very colorful and enjoyably overblown in the traditional Almodóvar style .",4
bcc42943-279c-408e-a25c-08f4eae7e374,"McGrath has deftly trimmed Dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness .",3
7baee9ca-af65-47cd-bec0-83d7d34cda28,"A fine , rousing , G-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats .",4
cb5b417f-6448-4f80-82a1-655ad3a0609b,It asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .,3
94eef041-a8f6-4f9b-91e5-2ec448452040,"Tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience .",4
71e600b6-0162-4865-b75e-fb8f7fdaa0b5,Parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ',1
503e012d-417b-4893-b56d-d56c91ce4923,"The people in Jessica are so recognizable and true that , as in real life , we 're never sure how things will work out .",3
d61fcb0f-9d54-45ce-9143-cc886a38649f,The tone shifts abruptly from tense to celebratory to soppy .,1
feaa582e-87b5-462e-8a86-d3780cee21e0,"A sexy , surprising romance ... Idemoto and Kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger .",4
e7015f7e-653c-4dbe-8830-061372f74323,"While the now 72-year-old Robert Evans been slowed down by a stroke , he has at least one more story to tell : his own .",3
cc45c2e1-074a-438b-8fe9-85ebf04c68e1,"Demonstrates the unusual power of thoughtful , subjective filmmaking .",4
97c8e086-7e5e-4af1-9cdf-56f61521a9d5,"Miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about Spirited Away is that there is no rest period , no timeout .",4
bad1ee6a-8314-494b-80ac-d23c72b2905f,"... has its moments , but ultimately , its curmudgeon does n't quite make the cut of being placed on any list of favorites .",2
d045fe7b-9e32-4566-8f3b-368609d7f008,Tsai Ming-liang 's ghosts are painfully aware of their not-being .,2
f6eedf11-b4bc-46b5-acc7-44cd154f820e,"If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .",3
782eca26-9819-453f-8d60-cdacbc04d065,"Spectators will indeed sit open-mouthed before the screen , not screaming but yawning .",1
3917b247-ee5a-469a-8bcb-5148e6bba0e0,"A violent initiation rite for the audience , as much as it is for Angelique , the ( opening ) dance guarantees Karmen 's enthronement among the cinema 's memorable women .",2
f0e5ba83-ab50-483d-b595-9528fdf840e7,Ken Russell would love this .,3
282c0194-98a9-47fa-9770-7d7d133e53ac,Humor in I Spy is so anemic .,1
008e5864-10fa-4e8d-9341-42011a394074,"`` The Kid Stays in the Picture '' is a great story , terrifically told by the man who wrote it but this Cliff Notes edition is a cheat .",2
135e902d-84f4-499f-ae8f-4ed5290008af,A sentimental mess that never rings true .,0
5bfeae31-b882-4db3-98c9-fd9e37a1db29,"A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .",1
c17cda28-02d2-43bb-b40b-4ac8aa1fb99a,"So , too , is this comedy about mild culture clashing in today 's New Delhi .",3
8cd969c8-e0e6-4b57-ab15-77091deaa2cb,This is n't even Madonna 's Swept Away .,1
01124e4d-37c6-4dd6-b4f1-3c4a9f88fb7a,One of the more glaring signs of this movie 's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from Ms. Spears .,0
3c65d1fa-35be-4776-bd2e-5ebe5278ddd4,"A thoroughly engaging , surprisingly touching British comedy .",4
738ce46c-109c-4681-9786-f023d2c83470,"Watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .",3
9f13caec-2989-472f-a945-33025d96fa74,"Despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it .",4
87be5e97-d67b-4ec8-b5fb-27cd301b3977,under-rehearsed and lifeless,0
f409d586-3312-477c-b9fb-2b94dca421d0,"Nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .",3
f9aecb85-6059-40cb-a43d-07ef337ecd00,"The film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own .",0
8b34c316-27eb-4db7-9e9f-a210f1792e84,A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem .,3
2f8beafd-3795-42ee-9919-8c1f4d851805,"Brings together some of the biggest names in Japanese anime , with impressive results .",4
94afc2b8-41a2-426b-8597-cc32beb9825e,The film goes from being an unusual sci-fi character study to a chase flick that detracts from its ending .,2
a5f14e3a-6ee9-4fbf-b0c8-a5ef64cc7d4e,"The directing and story are disjointed , flaws that have to be laid squarely on Taylor 's doorstep .",0
5f69609b-4805-482b-9437-275a760afa9e,"Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .",0
1be8c267-50f9-4720-9ccc-f7105a68caf2,It makes sense that he went back to school to check out the girls -- his film is a frat boy 's idea of a good time .,2
e5d80ae1-fae0-445d-976e-d64901bacf7e,"And there 's the inimitable Diaz , holding it all together .",3
3f691f61-b15d-4426-852f-89556785c348,We just do n't really care too much about this love story .,1
fed4cfd5-1ec8-4e20-96cd-9ad5b4b1113f,The lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,1
7209e246-2eba-4483-a56c-2456cbb28cbd,"If you are curious to see the darker side of what 's going on with young TV actors ( Dawson Leery did what ?!? ) , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .",1
202a733c-12f1-4c90-86f7-f64056882ba7,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure .",4
6f48fd8e-d06a-4cd4-a1db-c787530efcc5,It 's too bad that the helping hand he uses to stir his ingredients is also a heavy one .,1
a6e3e9bb-79a4-420f-876e-df94142af341,Director Douglas McGrath takes on Nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .,0
cf13888f-ed15-4a79-b603-435923e94a2b,"A disoriented but occasionally disarming saga packed with moments out of an Alice in Wonderland adventure , a stalker thriller , and a condensed season of TV 's Big Brother .",3
0c6d6c3a-2825-4709-917e-0a34dc8120e7,May reawaken discussion of the Kennedy assassination but this fictional film looks made for cable rather than for the big screen .,1
8767e106-e23f-41ac-9687-6c29194ae03f,It inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ',4
73956f21-8a0a-4c41-884a-6c635f18347a,"Successfully blended satire , high camp and yet another sexual taboo into a really funny movie .",3
d4d18ec6-083b-468c-b26c-32ed98d985bc,One of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .,3
69b98177-7d15-42d3-b687-350cd3ed4aec,It 's so downbeat and nearly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead .,1
49d64834-93d9-4093-b22e-be80d95770e5,"Filled with low-brow humor , gratuitous violence and a disturbing disregard for life .",1
548f86fa-9b08-4e13-8a34-11881dbb339a,Films are made of little moments .,2
f9e39d83-2ffa-49c2-bdd3-611fd548f3fa,The worst film of the year .,0
d336e5a3-77b9-4ac4-a6f2-2458ac3325ff,Captures the raw comic energy of one of our most flamboyant female comics .,4
bb9a1a54-93b4-431b-8e99-24ccf8d3f26b,"If a big musical number like ` Praise the Lord , He 's the God of Second Chances ' does n't put you off , this will be an enjoyable choice for younger kids .",3
612b07f5-18d7-479a-99eb-3c9605dd3cfb,"Lisa Rinzler 's cinematography may be lovely , but Love Liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension .",1
89511158-5c87-4dca-adbb-4eb06f2dbdc9,As it stands it 's an opera movie for the buffs .,2
7de04d50-8957-47dc-9e8f-956dbb31ac8b,... delivers few moments of inspiration amid the bland animation and simplistic story .,2
c205da46-611f-4a32-8180-9181ece18b6e,"It 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the least .",3
347bf960-a6ce-45d0-9ed0-066608dc75e5,Delivers more than its fair share of saucy hilarity .,3
c6efa71d-a95d-41c7-b666-c5f28a5c7d2f,Flounders due to the general sense that no two people working on the production had exactly the same thing in mind .,1
d8e6911a-4d36-4467-b42e-881cc14c81a4,"Does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence .",1
066d61af-a988-49dc-9bf0-6cb73aedf3a8,It 's a Frankenstein-monster of a film that does n't know what it wants to be .,1
0ef86ae3-5a80-44a6-83a2-2e65504bf74e,Sometimes shorter is better .,2
97ee0b61-466b-4eda-83b4-864cb2f50191,"Sean Penn , you owe Nicolas Cage an apology .",2
95d84fbb-95a1-4689-8600-cd158c01d0b6,"But once the falcon arrives in the skies above Manhattan , the adventure is on red alert .",3
a9075e68-2c8c-4968-b1ca-f8ae3c2c462c,"Except as an acting exercise or an exceptionally dark joke , you wonder what anyone saw in this film that allowed it to get made .",2
e1f729f3-f8c3-484b-93af-e1418e8b2259,Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .,4
cbcae8d6-aeb0-40f5-a6bb-e1b78c1907c5,Low rent from frame one .,1
54722d84-51d0-42b8-8765-c65f9fa7b403,"Piccoli 's performance is amazing , yes , but the symbols of loss and denial and life-at-arm 's - length in the film seem irritatingly transparent .",1
3ae64bb1-dc5c-413f-aef4-235148f73309,"This is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .",4
c2b7c7f0-9ba1-4172-90e2-8d59838c893a,"`` Frailty '' starts out like a typical Bible killer story , but it turns out to be significantly different ( and better ) than most films with this theme .",4
98bda3c9-3616-42e9-916f-61b97ffda118,Claude Miller airs out a tight plot with an easy pace and a focus on character drama over crime-film complications .,3
fec6b652-6daf-46f6-a9fd-b91fc018767a,The rollerball sequences feel sanitised and stagey .,1
db55b9cc-e9b7-48f2-8e59-e82d9c51f994,"All leather pants & augmented boobs , Hawn is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative , handbag-clutching Sarandon .",3
beea1913-758a-426e-b864-c56a5f9e3132,An engaging overview of Johnson 's eccentric career .,3
e073fddb-cf1e-4299-8de8-0a7888a13072,"The performances are strong , though the subject matter demands acting that borders on hammy at times .",3
f8649850-82ea-454b-bbc7-ebca2085bb7b,"( Screenwriter ) Pimental took the Farrelly Brothers comedy and feminized it , but it is a rather poor imitation .",2
19dd5cdb-af67-4737-9751-46db5c546c1b,"Though excessively tiresome , The Uncertainty Principle , as verbally pretentious as the title may be , has its handful of redeeming features , as long as you discount its ability to bore .",2
79daa04b-6dcc-461e-8075-f2e18aa7da3f,"Squandering his opportunity to make absurdist observations , Burns gets caught up in the rush of slapstick thoroughfare .",1
66185d00-7a5d-496b-b3b2-ec9b9c07d082,It 's quite diverting nonsense .,1
9ef6ab11-fedd-4cff-9d63-a47df65f4927,"If you think that Jennifer Lopez has shown poor judgment in planning to marry Ben Affleck , wait till you see Maid in Manhattan .",1
2ff4632c-cdc9-4d4b-beab-84949731b4b3,The film is an enjoyable family film -- pretty much aimed at any youngster who loves horses .,3
d839a534-d191-405b-adfb-5ae93821cbc7,Another useless recycling of a brutal mid - '70s American sports movie .,1
c22f271c-42c9-44d4-9a0d-4e596b1443c1,Is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ?,1
63f9098f-7d61-4a83-ae64-0cf167297861,"Slap me , I saw this movie .",0
77972fa6-1a73-4774-80d4-9e0cf00772dc,Those who trek to the ` plex predisposed to like it probably will enjoy themselves .,3
bffcd56d-ab03-45f1-8e1a-ba9b0933d962,The talk-heavy film plays like one of Robert Altman 's lesser works .,2
394e07f4-7b6a-4c4d-9b8d-fec8b0bd8834,Nothing about them is attractive .,1
0f4938df-bc6d-4722-bf69-d966d68cb722,It 's the brilliant surfing photography bringing you right inside the massive waves that lifts Blue Crush into one of the summer 's most pleasurable movies .,4
b297f608-7776-4555-8a37-106e244d7dc9,Just another fish-out-of-water story that barely stays afloat .,0
e9a653cc-ba28-4484-8cdc-7015e6e25295,Alternative medicine obviously has its merits ... but Ayurveda does the field no favors .,1
33c8ac50-a878-4d04-9437-5e24d6d32854,Adam Sandler is to Gary Cooper what a gnat is to a racehorse .,0
27e28a79-982b-4cee-bb86-fca1291c137e,"There are some laughs in this movie , but Williams ' anarchy gets tiresome , the satire is weak .",1
2df8af1b-1846-4b63-8a3f-cbb5595bcaaf,The trailer is a riot .,4
25911f78-7cf7-41f5-bcab-9941eae0a66a,Moot point .,1
9ba4821b-a003-42b3-9dcb-40955d71b8b5,Probably the best case for Christianity since Chesterton and Lewis .,3
ab0ddf46-c3f9-404a-ab34-7fbbc967ee1b,Let 's hope -- shall we ?,2
fd5534bf-4d36-4cee-aded-0df03fae56d5,"Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement .",3
8dadfa90-cd15-4f96-8aac-36ce2de91331,I have to admit I walked out of Runteldat .,0
f1827652-4bd0-487c-be07-41b272e48105,"An easy watch , except for the annoying demeanour of its lead character .",2
ec0e685a-53b1-4c3f-b022-a2aafc419a84,Who knew ...,2
d011415c-dece-413a-a258-9431aba37fc8,Verbinski implements every hack-artist trick to give us the ooky-spookies .,1
36c8a934-ca13-4775-8985-f16f5677c020,Less front-loaded and more shapely than the two-hour version released here in 1990 .,2
d46c3cbe-523b-4258-8561-ec52c86ba220,Debate it .,2
6950c218-eae3-495b-9047-0694a525293f,It might as well have been Problem Child IV .,1
d8302059-5780-47c4-ba91-87bdaa507c32,There was time on that second round to see the subtleties of Ramsay 's portrait of grief .,2
93082b0c-4938-4a0a-8666-88f42f04d0d8,"Although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , Dogtown and Z-Boys has a compelling story to tell .",3
9cc166d6-ea3b-4a20-a177-84f00512f9f5,"World Traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something .",3
17a23a61-b2d1-4aeb-924a-255ac8fa8c25,Borrows from other movies like it in the most ordinary and obvious fashion .,1
cf94ebdd-d356-448f-9345-21dfa02060ea,"A distant , even sterile , yet compulsively watchable look at the sordid life of Hogan 's Heroes star Bob Crane .",3
650d1854-e70a-4bf3-8be7-1809c9ec518c,"The film makes a tragic error by going on for too long , trying to mirror every subsequent event in Chinese history : war , revolution , Communism , etc. .",0
569f18bd-e422-4fd7-924a-70c7b50b4815,Plays like a glossy melodrama that occasionally verges on camp .,1
238d5d26-17d3-42d8-8214-46522e3534d8,"The film aims to be funny , uplifting and moving , sometimes all at once .",3
35c2c10a-16e4-433f-a56f-0b6db878d579,"With jump cuts , fast editing and lots of pyrotechnics , Yu clearly hopes to camouflage how bad his movie is .",0
5f153cf8-6934-45b0-b4d0-16f51c3527ba,"Definitely a crowd-pleaser , but then , so was the Roman Colosseum .",3
0682682c-dec5-4a7c-8c29-9115324faa76,"Skip this dreck , rent Animal House and go back to the source .",1
a28a191a-7143-46cf-a52c-f7d4a2460093,"It has fun with the quirks of family life , but it also treats the subject with fondness and respect .",4
ce64b94f-acfb-4cb1-b18d-8625cc49c64b,Starts as a tart little lemon drop of a movie and ends up as a bitter pill .,1
de8f6fe2-313d-40af-8375-4dd305e9418c,Nothing too deep or substantial .,1
54dae81a-9542-4afa-8aad-8f6542ed87eb,"After one gets the feeling that the typical Hollywood disregard for historical truth and realism is at work here , it 's a matter of finding entertainment in the experiences of Zishe and the fiery presence of Hanussen .",3
d2d56daf-dc52-417e-93af-28a1652cae6d,"Sadly , though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction .",1
5cacb261-9992-41f6-8a20-557d135fdf4f,"Watching Scarlet Diva , one is poised for titillation , raw insight or both .",3
3fde2d66-15e4-4b80-bbb7-98d701edace4,"It 's too long , too repetitive , and takes way too many years to resolve to be a total winner .",2
1729972c-349a-4e3e-a3d2-bf95bb27c1cd,The best drug addition movies are usually depressing but rewarding .,2
49a95a40-c7ce-4de4-9faf-5525a3d32b58,"As for children , they wo n't enjoy the movie at all .",1
4b536b2e-05de-4dec-9fb4-2a0f6de45587,"Miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet .",3
8e719552-4fe5-4d44-9577-b206b23469c9,The entire movie is filled with deja vu moments .,2
ecceb29f-2395-49a4-88ca-8b7ac6a2fb8a,"A 94-minute travesty of unparalleled proportions , writer-director Parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .",0
54273f61-9be8-48b7-8188-1cbb92169d00,"A recent favourite at Sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of Def Leppard 's Pyromania .",3
02a36f36-5cc6-4ab9-a8d7-6faa087e1667,It 's the type of stunt the Academy loves : a powerful political message stuffed into an otherwise mediocre film .,2
c83a09c6-f2ac-4883-b33f-4365d848ca9f,"But then again , I hate myself most mornings .",1
46100f52-34ff-4d54-aa85-f3298c2f51b0,"Even fans of Ismail Merchant 's work , I suspect , would have a hard time sitting through this one .",1
107766a2-3244-4888-9b21-c4b99b8db39b,Simultaneously heartbreakingly beautiful and exquisitely sad .,2
32ef656e-e58f-47f7-b61d-f7a4aeacfe82,The only way this supernatural snore-fest could give anyone a case of the frights is if they were put to sleep by the movie and had a nightmare .,0
28d4d0f9-a7e7-404f-983d-c7a2eb0dbc48,"This is Sandler running on empty , repeating what he 's already done way too often .",1
e243a4e8-ce56-4a90-a8c1-1ffe9135e1bf,Spiderman ROCKS,4
fa2b68b5-01ed-4bfd-a27b-d01d754d6328,"As are its star , its attitude and its obliviousness .",1
d82164f0-e12e-4674-a957-0691a97aed2e,"It 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .",2
b9979adb-b1f1-4e07-b1f2-ba20761e43b7,"Martin and Barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by Sven Wollter and Viveka Seldahl make their hopes and frustrations vivid .",4
8f8c17e9-c3c1-46ba-8152-b92cf31466c3,"The movie takes itself too seriously and , as a result , it makes for only intermittent fun .",1
35ad24f8-709b-4297-95c3-6e34ec0efdd9,There has been a string of ensemble cast romances recently ... but Peter Mattei 's Love in the Time of Money sets itself apart by forming a chain of relationships that come full circle to end on a positive ( if tragic ) note .,3
23d6947e-19a9-4033-9a2a-11f18493d495,"An overstylized , puréed mélange of sex , psychology , drugs and philosophy .",1
13fdf536-3cf4-4c28-8c42-01db09a0fe2a,"If I have to choose between gorgeous animation and a lame story ( like , say , Treasure Planet ) or so-so animation and an exciting , clever story with a batch of appealing characters , I 'll take the latter every time .",2
d733149a-ccb3-48ce-8fb0-18e74fd123a1,"For the most part , I Spy was an amusing lark that will probably rank as one of Murphy 's better performances in one of his lesser-praised movies .",3
9a54b691-87bb-499c-b1f2-b3ecdcf6c377,"Coy but exhilarating , with really solid performances by Ving Rhames and Wesley Snipes .",3
88b7ce9f-cdb8-4046-919e-67e40d08b26d,Occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,2
2a19dfd5-0dc2-40b9-aad1-3062652d820a,"A completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration .",3
d4a19779-a23e-4d38-ad20-99134631c560,Does n't deserve a passing grade ( even on a curve ) .,0
70682d59-de8e-4d2e-8a0b-5da41b06ab75,Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,3
7162bdc0-ac51-45f3-805e-7fa11257d6cb,Very bad .,0
5c4dcd56-6200-4c1b-ae7e-d322339f99dc,"Thanks to a small star with big heart , this family film sequel is plenty of fun for all .",4
9ada7260-f8e6-4af5-bcb3-de487670a190,I ca n't say this enough : This movie is about an adult male dressed in pink jammies .,1
d235b978-1063-4906-8d58-fa44961204a2,We miss the quirky amazement that used to come along for an integral part of the ride .,1
36f6687b-75fe-426f-bdd6-9bbf55c0d8f7,Not a stereotype is omitted nor a cliché left unsaid .,1
3081054a-16e0-45ce-87c0-bc1b1026ea34,"It just goes to show , an intelligent person is n't necessarily an admirable storyteller .",1
eb37a8d2-d653-4d44-8036-5bf175c28798,Viewers will need all the luck they can muster just figuring out who 's who in this pretentious mess .,0
3cce3684-9a41-4925-80f9-72ce9c468cce,"The movie feels like it 's going to be great , and it carries on feeling that way for a long time , but takeoff just never happens .",1
401b09bd-91da-4e9e-8b44-533468bc64d1,The most brilliant work in this genre since the 1984 uncut version of Sergio Leone 's flawed but staggering Once Upon a Time in America .,4
386683fc-b0e4-42ea-97d3-9dac7c90d35c,"The movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory .",0
7a7cf8f7-cebd-4f8b-9d56-7c8e6e08469f,"It is so earnest , so overwrought and so wildly implausible that it begs to be parodied .",2
fffa215a-bfc4-43f9-a9f1-6ee1062da8f5,A truly wonderful tale combined with stunning animation .,4
5fee7514-0655-4895-a91a-669c1847b68b,"Drags along in a dazed and enervated , drenched-in-the - past numbness .",1
b4c27b6b-5e0a-4219-997a-cf88fac6283a,Proves mainly that South Korean filmmakers can make undemanding action movies with all the alacrity of their Hollywood counterparts .,2
41398024-8e82-4877-a15a-5b7668c3b0b1,The film does n't show enough of the creative process or even of what was created for the non-fan to figure out what makes Wilco a big deal .,1
b2b04f0c-eda6-41b9-b378-3d08c85a4173,"Like many Western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about North Korea 's recent past and South Korea 's future adds a much needed moral weight .",3
0a0596c4-8a9c-4e7a-9945-20a29a394084,"The entire movie is about a boring , sad man being boring and sad .",1
57d10bf0-5b45-41a9-830f-e1a3ae952053,"A gripping movie , played with performances that are all understated and touching .",4
932d787f-d946-4fc8-aab8-0c94d9fae495,... a magnificent drama well worth tracking down .,4
03e9b35d-d3da-426a-a801-d89f2bb2f57e,"In the real world , an actor this uncharismatically beautiful would have a résumé loaded with credits like `` Girl in Bar # 3 . ''",1
f2c93177-4238-4eec-90db-9e4f64321731,Michel Piccoli 's moving performance is this films reason for being .,3
877b9167-f8cc-4939-a20f-d1b0d7b26c5a,"The Piano Teacher , like its title character , is repellantly out of control .",1
73435cca-76a3-4b06-8ae6-915962a5cb1e,Cletis is playful but highly studied and dependent for its success on a patient viewer .,3
e8f6f1df-8f53-4a4b-9432-01d2c6dd7066,Cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,1
806da9fd-4c8f-47e7-92b5-83a483d7c298,"While American Adobo has its heart ( and its palate ) in the right place , its brain is a little scattered -- ditsy , even .",1
d7a135ea-1b98-449e-a3bd-eb5d688693a3,"It 's still Adam Sandler , and it 's not Little Nicky .",2
96c6914d-5a1f-4163-85e8-266814d74c88,"Nonchalantly freaky and uncommonly pleasurable , Warm Water may well be the year 's best and most unpredictable comedy .",4
71a907bf-8d39-4d16-927f-ce48fbaebcd3,"A first-class , thoroughly involving B movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film .",4
90461a3a-284c-4a12-9d9a-3e41452f05fb,Adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .,4
2a40fa7c-9a08-4450-9be1-c2d344f11fb1,Manages to be sweet and wickedly satisfying at the same time .,4
85042aa9-3f67-4733-aa6f-b8db6e8d7614,The backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,0
ef29a34f-f6f2-4f65-92e0-91464fc1fdca,"A picture that extols the virtues of comradeship and community in a spunky , spirited fashion .",3
3f8cfb4c-31ba-4862-88e8-5756c7a0f86d,"Analyze That regurgitates and waters down many of the previous film 's successes , with a few new swings thrown in .",2
f1930c72-d08d-4061-b0b6-5db2398d56db,"Not only is Undercover Brother as funny , if not more so , than both Austin Powers films , but it 's also one of the smarter , savvier spoofs to come along in some time .",4
5e9fb078-bd01-4a61-a901-3d8c147d8066,"Broomfield is energized by Volletta Wallace 's maternal fury , her fearlessness , and because of that , his film crackles .",4
ddf177e2-f76d-40bc-b91d-bbe3f3d8be05,"This is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters .",4
